[Info]
Chopper_Name=B4M03 P 3 ZP0.60b029
Save_Date=Wed Jul 19 17:18:57 2023

TIME(msec);FREQUENCY    ;MEASURED SPEED ;CURRENT RMS   ;MOTION TORQUE NM;TEMPERATURE   ;MOTOR TEMPERAT. ;TARGET SPEED   ;ELEC.BRAKE;
13.593;63.3;62.4;36;7.2;34;36;825;0;
13.620;63.3;63.2;36;7.2;34;36;825;0;
13.646;63.3;63.2;36;7.2;34;36;825;0;
13.672;63.3;63.2;36;7.2;34;36;825;0;
13.698;63.3;63.2;36;7.2;34;36;825;0;
13.723;63.3;63.2;36;7.2;34;36;825;0;
13.749;63.3;63.2;36;7.2;34;36;825;0;
13.773;63.3;63.2;36;7.2;34;36;825;0;
13.800;64.5;63.2;36;7.2;34;36;825;0;
13.824;64.5;64.2;36;7.2;34;36;825;0;
13.851;64.5;64.2;35;7.2;34;36;825;0;
13.876;64.5;64.2;35;7.2;34;36;825;0;
13.903;64.5;64.2;35;7.2;34;36;825;0;
13.930;64.5;64.2;35;7.2;34;36;825;0;
13.955;64.5;64.2;35;7.2;34;36;895;0;
13.981;64.5;64.2;35;7.2;34;36;895;0;
14.006;65.9;64.2;35;7.2;34;36;895;0;
14.033;65.9;65.5;35;7.2;34;36;895;0;
14.057;65.9;65.5;37;7.2;34;36;895;0;
14.083;65.9;65.5;37;7.2;34;36;895;0;
14.107;65.9;65.5;37;7.2;34;36;895;0;
14.133;65.9;65.5;37;7.2;34;36;895;0;
14.157;65.9;65.5;37;7.2;34;36;898;0;
14.183;65.9;65.5;37;7.2;34;36;898;0;
14.207;66.7;65.5;37;7.2;34;36;898;0;
14.233;66.7;66.8;37;7.2;34;36;898;0;
14.257;66.7;66.8;36;7.2;34;36;898;0;
14.283;66.7;66.8;36;7.3;34;36;898;0;
14.307;66.7;66.8;36;7.3;34;36;898;0;
14.333;66.7;66.8;36;7.3;34;36;898;0;
14.357;66.7;66.8;36;7.3;34;36;906;0;
14.383;66.7;66.8;36;7.3;34;36;906;0;
14.407;68.7;66.8;36;7.3;34;36;906;0;
14.433;68.7;68.3;36;7.3;34;36;906;0;
14.457;68.7;68.3;37;7.3;34;36;906;0;
14.483;68.7;68.3;37;7.3;34;36;906;0;
14.535;68.7;69.1;37;7.3;34;36;906;0;
14.560;68.7;69.1;36;7.3;34;36;906;0;
14.586;68.7;69.1;36;7.3;34;36;906;0;
14.611;68.7;69.1;36;7.3;34;36;906;0;
14.636;68.7;69.1;36;7.3;34;36;906;0;
14.662;68.7;69.1;36;7.3;34;36;1001;0;
14.687;68.7;69.1;36;7.3;34;36;1001;0;
14.713;70.9;69.1;36;7.3;34;36;1001;0;
14.731;70.9;70.8;36;7.3;34;36;1001;0;
14.748;70.9;70.8;38;7.3;34;36;1001;0;
14.773;70.9;70.8;38;7.3;34;36;1001;0;
14.799;70.9;70.8;38;7.3;34;36;1001;0;
14.823;70.9;70.8;38;7.3;34;36;1001;0;
14.849;70.9;70.8;38;7.3;34;36;1001;0;
14.873;70.9;70.8;38;7.3;34;36;1001;0;
14.899;72.2;70.8;38;7.3;34;36;1001;0;
14.923;72.2;72.5;38;7.3;34;36;1001;0;
14.949;72.2;72.5;37;7.3;34;36;1001;0;
14.974;72.2;72.5;37;7.4;34;36;1001;0;
14.998;72.2;72.5;37;7.4;34;36;1001;0;
15.023;72.2;72.5;37;7.4;34;36;1001;0;
15.049;72.2;72.5;37;7.4;34;36;1001;0;
15.073;72.2;72.5;37;7.4;34;36;1001;0;
15.099;74.8;72.5;37;7.4;34;36;1001;0;
15.123;74.8;74.4;37;7.4;34;36;1001;0;
15.149;74.8;74.4;38;7.4;34;36;1001;0;
15.173;74.8;74.4;38;7.4;34;36;1001;0;
15.199;74.8;74.4;38;7.4;34;36;1001;0;
15.223;74.8;74.4;38;7.4;34;36;1001;0;
15.249;74.8;74.4;38;7.4;34;36;1001;0;
15.274;74.8;74.4;38;7.4;34;36;1001;0;
15.300;76.2;74.4;38;7.4;34;36;1001;0;
15.325;76.2;76.3;38;7.4;34;36;1001;0;
15.351;76.2;76.3;38;7.4;34;36;1001;0;
15.376;76.2;76.3;38;7.4;34;36;1001;0;
15.403;76.2;76.3;38;7.4;34;36;1001;0;
15.428;76.2;76.3;38;7.4;34;36;1001;0;
15.454;76.2;76.3;38;7.4;34;36;1001;0;
15.480;76.2;76.3;38;7.4;34;36;1001;0;
15.505;78.9;76.3;38;7.4;34;36;1001;0;
15.531;78.9;78.4;38;7.4;34;36;1001;0;
15.557;78.9;78.4;39;7.4;34;36;1001;0;
15.583;78.9;78.4;39;7.4;34;36;1001;0;
15.608;78.9;78.4;39;7.4;34;36;1001;0;
15.626;78.9;78.4;39;7.4;34;36;1001;0;
15.654;78.9;78.4;39;7.4;34;36;1001;0;
15.680;78.9;78.4;39;7.4;34;36;1001;0;
15.706;81.3;78.4;39;7.4;34;36;1001;0;
15.731;81.3;80.2;39;7.4;34;36;1001;0;
15.756;81.3;80.2;38;7.4;34;36;1001;0;
15.782;81.3;80.2;38;7.4;34;36;1001;0;
15.807;81.3;80.2;38;7.4;34;36;1001;0;
15.832;81.3;80.2;38;7.4;34;36;1001;0;
15.857;81.3;80.2;38;7.4;34;36;1001;0;
15.883;81.3;80.2;38;7.4;34;36;1001;0;
15.909;82.8;80.2;38;7.4;34;36;1001;0;
15.936;82.8;82.2;38;7.4;34;36;1001;0;
15.961;82.8;82.2;40;7.4;34;36;1001;0;
15.987;82.8;82.2;40;7.4;34;36;1001;0;
16.013;82.8;82.2;40;7.4;34;36;1001;0;
16.039;82.8;82.2;40;7.4;34;36;1001;0;
16.065;82.8;82.2;40;7.4;34;36;1001;0;
16.089;82.8;82.2;40;7.4;34;36;1001;0;
16.115;84.2;82.2;40;7.4;34;36;1001;0;
16.140;84.2;84.1;40;7.4;34;36;1001;0;
16.166;84.2;84.1;39;7.4;34;36;1001;0;
16.191;84.2;84.1;39;7.3;34;36;1001;0;
16.216;84.2;84.1;39;7.3;34;36;1001;0;
16.240;84.2;84.1;39;7.3;34;36;1001;0;
16.266;84.2;84.1;39;7.3;34;36;1001;0;
16.286;84.2;84.1;39;7.3;34;36;1001;0;
16.313;86.1;84.1;39;7.3;34;36;1001;0;
16.339;86.1;85.9;39;7.3;34;36;1001;0;
16.364;86.1;85.9;40;7.3;34;36;1001;0;
16.389;86.1;85.9;40;7.5;34;36;1001;0;
16.451;86.1;87.2;40;7.5;34;36;1001;0;
16.477;86.1;87.2;40;7.5;34;36;1001;0;
16.503;86.1;87.2;40;7.4;34;36;1001;0;
16.528;86.1;87.2;40;7.4;34;36;1001;0;
16.554;86.1;87.2;40;7.4;34;36;1001;0;
16.580;86.1;87.2;40;7.4;34;36;1151;0;
16.605;86.1;87.2;40;7.4;34;36;1151;0;
16.631;89.4;87.2;40;7.4;34;36;1151;0;
16.657;89.4;89.4;40;7.4;34;36;1151;0;
16.683;89.4;89.4;41;7.4;34;36;1151;0;
16.707;89.4;89.4;41;7.6;34;36;1151;0;
16.734;89.4;89.4;41;7.6;34;36;1151;0;
16.759;89.4;89.4;41;7.6;34;36;1151;0;
16.786;89.4;89.4;41;7.6;34;36;1163;0;
16.811;89.4;89.4;41;7.6;34;36;1163;0;
16.837;92.8;89.4;41;7.6;34;36;1163;0;
16.863;92.8;92;41;7.6;34;36;1163;0;
16.888;92.8;92;42;7.6;34;36;1163;0;
16.914;92.8;92;42;7.6;34;36;1163;0;
16.939;92.8;92;42;7.6;34;36;1163;0;
16.966;92.8;92;42;7.6;34;36;1163;0;
16.990;92.8;92;42;7.6;34;36;1163;0;
17.017;92.8;92;42;7.6;34;36;1163;0;
17.043;96.1;92;42;7.6;34;36;1163;0;
17.070;96.1;94.7;42;7.6;34;36;1163;0;
17.097;96.1;94.7;42;7.6;34;36;1163;0;
17.122;96.1;94.7;42;7.5;34;36;1163;0;
17.149;96.1;94.7;42;7.5;34;36;1163;0;
17.174;96.1;94.7;42;7.5;34;36;1163;0;
17.200;96.1;94.7;42;7.5;34;36;1163;0;
17.226;96.1;94.7;42;7.5;34;36;1163;0;
17.253;98.4;94.7;42;7.5;34;36;1163;0;
17.279;98.4;97.5;42;7.5;34;36;1163;0;
17.306;98.4;97.5;42;7.5;34;36;1163;0;
17.332;98.4;97.5;42;7.5;34;36;1163;0;
17.358;98.4;97.5;42;7.5;34;36;1163;0;
17.385;98.4;97.5;42;7.5;34;36;1163;0;
17.411;98.4;97.5;42;7.5;34;36;1163;0;
17.438;98.4;97.5;42;7.5;34;36;1163;0;
17.463;101.3;97.5;42;7.5;34;36;1163;0;
17.490;101.3;100.3;42;7.5;34;36;1163;0;
17.516;101.3;100.3;42;7.5;34;36;1163;0;
17.541;101.3;100.3;42;7.4;34;36;1163;0;
17.569;101.3;100.3;42;7.4;34;36;1163;0;
17.595;101.3;100.3;42;7.4;34;36;1163;0;
17.620;101.3;100.3;42;7.4;34;36;1163;0;
17.647;101.3;100.3;42;7.4;34;36;1163;0;
17.672;104.5;100.3;42;7.4;34;36;1163;0;
17.699;104.5;103.2;42;7.4;34;36;1163;0;
17.723;104.5;103.2;43;7.4;34;36;1163;0;
17.750;104.5;103.2;43;7.4;34;36;1163;0;
17.776;104.5;103.2;43;7.4;34;36;1163;0;
17.803;104.5;103.2;43;7.4;34;36;1163;0;
17.828;104.5;103.2;43;7.4;34;36;1163;0;
17.854;104.5;103.2;43;7.4;34;36;1163;0;
17.880;107.4;103.2;43;7.4;34;36;1163;0;
17.907;107.4;106;43;7.4;34;36;1163;0;
17.933;107.4;106;43;7.4;34;36;1163;0;
17.959;107.4;106;43;7.4;34;36;1163;0;
17.986;107.4;106;43;7.4;34;36;1163;0;
18.013;107.4;106;43;7.4;34;36;1163;0;
18.037;107.4;106;43;7.4;34;36;1163;0;
18.064;107.4;106;43;7.4;34;36;1163;0;
18.090;111;106;43;7.4;34;36;1163;0;
18.116;111;109.5;43;7.4;34;36;1163;0;
18.142;111;109.5;45;7.4;34;36;1163;0;
18.169;111;109.5;45;7.5;34;36;1163;0;
18.196;111;109.5;45;7.5;34;36;1163;0;
18.222;111;109.5;45;7.5;34;36;1163;0;
18.249;111;109.5;45;7.5;34;36;1163;0;
18.274;111;109.5;45;7.5;34;36;1163;0;
18.301;113;109.5;45;7.5;34;36;1163;0;
18.327;113;112.7;45;7.5;34;36;1163;0;
18.353;113;112.7;42;7.5;34;36;1163;0;
18.406;113;113.5;42;7.5;34;36;1163;0;
18.431;113;113.5;42;7.5;34;36;1163;0;
18.457;113;113.5;42;7.2;34;36;1163;0;
18.483;113;113.5;42;7.2;34;36;1163;0;
18.508;113;113.5;42;7.2;34;36;1163;0;
18.536;113;113.5;42;7.2;34;36;1163;0;
18.563;113;113.5;42;7.2;34;36;1163;0;
18.588;113.9;113.5;42;7.2;34;36;1163;0;
18.615;113.9;114.4;42;7.2;34;36;1163;0;
18.638;113.9;114.4;41;7.2;34;36;1163;0;
18.665;113.9;114.4;41;7;34;36;1163;0;
18.690;113.9;114.4;41;7;34;36;1163;0;
18.717;113.9;114.4;41;7;34;36;1163;0;
18.743;113.9;114.4;41;7;34;36;1163;0;
18.770;113.9;114.4;41;7;34;36;1163;0;
18.796;114.6;114.4;41;7;34;36;1163;0;
18.822;114.6;115;41;7;34;36;1163;0;
18.849;114.6;115;40;7;34;36;1163;0;
18.874;114.6;115;40;6.8;34;36;1163;0;
18.902;114.6;115;40;6.8;34;36;1163;0;
18.928;114.6;115;40;6.8;34;36;1163;0;
18.954;114.6;115;40;6.8;34;36;1163;0;
18.980;114.6;115;40;6.8;34;36;1163;0;
19.005;115.7;115;40;6.8;34;36;1163;0;
19.032;115.7;115.3;40;6.8;34;36;1163;0;
19.057;115.7;115.3;41;6.8;34;36;1163;0;
19.084;115.7;115.3;41;6.8;34;36;1163;0;
19.110;115.7;115.3;41;6.8;34;36;1163;0;
19.136;115.7;115.3;41;6.8;34;36;1163;0;
19.162;115.7;115.3;41;6.8;34;36;1163;0;
19.188;115.7;115.3;41;6.8;34;36;1163;0;
19.215;115.9;115.3;41;6.8;34;36;1163;0;
19.240;115.9;115.5;41;6.8;34;36;1163;0;
19.267;115.9;115.5;40;6.8;34;36;1163;0;
19.293;115.9;115.5;40;6.7;34;36;1163;0;
19.320;115.9;115.5;40;6.7;34;36;1163;0;
19.346;115.9;115.5;40;6.7;34;36;1163;0;
19.373;115.9;115.5;40;6.7;34;36;1163;0;
19.399;115.9;115.5;40;6.7;34;36;1163;0;
19.424;116;115.5;40;6.7;34;36;1163;0;
19.451;116;115.6;40;6.7;34;36;1163;0;
19.477;116;115.6;40;6.7;34;36;1163;0;
19.503;116;115.6;40;6.6;34;36;1163;0;
19.530;116;115.6;40;6.6;34;36;1163;0;
19.556;116;115.6;40;6.6;34;36;1163;0;
19.582;116;115.6;40;6.6;34;36;1163;0;
19.608;116;115.6;40;6.6;34;36;1163;0;
19.635;116;115.6;40;6.6;34;36;1163;0;
19.661;116;115.7;40;6.6;34;36;1163;0;
19.687;116;115.7;40;6.6;34;36;1163;0;
19.713;116;115.7;40;6.6;34;36;1163;0;
19.740;116;115.7;40;6.6;34;36;1163;0;
19.765;116;115.7;40;6.6;34;36;1163;0;
19.791;116;115.7;40;6.6;34;36;1163;0;
19.819;116;115.7;40;6.6;34;36;1163;0;
19.845;116.2;115.7;40;6.6;34;36;1163;0;
19.871;116.2;115.8;40;6.6;34;36;1163;0;
19.898;116.2;115.8;40;6.6;34;36;1163;0;
19.924;116.2;115.8;40;6.6;34;36;1163;0;
19.950;116.2;115.8;40;6.6;34;36;1163;0;
19.976;116.2;115.8;40;6.6;34;36;1163;0;
20.003;116.2;115.8;40;6.6;34;36;1365;0;
20.030;116.2;115.8;40;6.6;34;36;1365;0;
20.056;117;115.8;40;6.6;34;36;1365;0;
20.082;117;116.1;40;6.6;34;36;1365;0;
20.107;117;116.1;40;6.6;34;36;1365;0;
20.135;117;116.1;40;6.6;34;36;1365;0;
20.161;117;116.1;40;6.6;34;36;1365;0;
20.188;117;116.1;40;6.6;34;36;1365;0;
20.214;117;116.1;40;6.6;34;36;1482;0;
20.240;117;116.1;40;6.6;34;36;1482;0;
20.266;116.1;116.1;40;6.6;34;36;1482;0;
20.291;116.1;116.8;40;6.6;34;36;1482;0;
20.319;116.1;116.8;40;6.6;34;36;1482;0;
20.371;116.1;117.2;40;6.6;34;36;1482;0;
20.398;116.1;117.2;40;6.6;34;36;1482;0;
20.424;116.1;117.2;40;6.6;34;36;1482;0;
20.450;116.1;117.2;40;6.6;34;36;1482;0;
20.476;116.1;117.2;40;6.6;34;36;1482;0;
20.504;116.1;117.2;40;6.6;34;36;1649;0;
20.530;116.1;117.2;40;6.6;34;36;1649;0;
20.556;119.6;117.2;40;6.6;34;36;1649;0;
20.583;119.6;118.7;40;6.6;34;36;1649;0;
20.601;119.6;118.7;41;6.6;34;36;1649;0;
20.628;119.6;118.7;41;6.6;34;36;1649;0;
20.655;119.6;118.7;41;6.6;34;36;1649;0;
20.682;119.6;118.7;41;6.6;34;36;1649;0;
20.707;119.6;118.7;41;6.6;34;36;1650;0;
20.735;119.6;118.7;41;6.6;34;36;1650;0;
20.761;121.5;118.7;41;6.6;34;36;1650;0;
20.788;121.5;120.6;41;6.6;34;36;1650;0;
20.814;121.5;120.6;41;6.6;34;36;1650;0;
20.840;121.5;120.6;41;6.6;34;36;1650;0;
20.867;121.5;120.6;41;6.6;34;36;1650;0;
20.885;121.5;120.6;41;6.6;34;36;1650;0;
20.913;121.5;120.6;41;6.6;34;36;1650;0;
20.939;121.5;120.6;41;6.6;34;36;1650;0;
20.966;123.3;120.6;41;6.6;34;36;1650;0;
20.991;123.3;122.5;41;6.6;34;36;1650;0;
21.019;123.3;122.5;42;6.6;34;36;1650;0;
21.045;123.3;122.5;42;6.6;34;36;1650;0;
21.064;123.3;122.5;42;6.6;34;36;1650;0;
21.091;123.3;122.5;42;6.6;34;36;1650;0;
21.118;123.3;122.5;42;6.6;34;36;1650;0;
21.144;123.3;122.5;42;6.6;34;36;1650;0;
21.170;125.6;122.5;42;6.6;34;36;1650;0;
21.197;125.6;124.4;42;6.6;34;36;1650;0;
21.223;125.6;124.4;42;6.6;34;36;1650;0;
21.250;125.6;124.4;42;6.6;34;36;1650;0;
21.276;125.6;124.4;42;6.6;34;36;1650;0;
21.304;125.6;124.4;42;6.6;34;36;1650;0;
21.330;125.6;124.4;42;6.6;34;36;1650;0;
21.356;125.6;124.4;42;6.6;34;36;1650;0;
21.384;126.9;124.4;42;6.6;34;36;1650;0;
21.410;126.9;126.4;42;6.6;34;36;1650;0;
21.437;126.9;126.4;41;6.6;34;36;1650;0;
21.463;126.9;126.4;41;6.5;34;36;1650;0;
21.490;126.9;126.4;41;6.5;34;36;1650;0;
21.515;126.9;126.4;41;6.5;34;36;1650;0;
21.541;126.9;126.4;41;6.5;34;36;1650;0;
21.571;126.9;126.4;41;6.5;34;36;1650;0;
21.588;128.8;126.4;41;6.5;34;36;1650;0;
21.616;128.8;128.4;41;6.5;34;36;1650;0;
21.641;128.8;128.4;42;6.5;34;36;1650;0;
21.670;128.8;128.4;42;6.5;34;36;1650;0;
21.696;128.8;128.4;42;6.5;34;36;1650;0;
21.723;128.8;128.4;42;6.5;34;36;1650;0;
21.749;128.8;128.4;42;6.5;34;36;1650;0;
21.775;128.8;128.4;42;6.5;34;36;1650;0;
21.802;130.4;128.4;42;6.5;34;36;1650;0;
21.828;130.4;130.4;42;6.5;34;36;1650;0;
21.855;130.4;130.4;43;6.5;34;36;1650;0;
21.882;130.4;130.4;43;6.5;34;36;1650;0;
21.907;130.4;130.4;43;6.5;34;36;1650;0;
21.935;130.4;130.4;43;6.5;34;36;1650;0;
21.961;130.4;130.4;43;6.5;34;36;1650;0;
21.989;130.4;130.4;43;6.5;34;36;1650;0;
22.016;134.5;130.4;43;6.5;34;36;1650;0;
22.042;134.5;132.7;43;6.5;34;36;1650;0;
22.070;134.5;132.7;43;6.5;34;36;1650;0;
22.096;134.5;132.7;43;6.5;34;36;1650;0;
22.122;134.5;132.7;43;6.5;34;36;1650;0;
22.149;134.5;132.7;43;6.5;34;36;1650;0;
22.174;134.5;132.7;43;6.5;34;36;1650;0;
22.202;134.5;132.7;43;6.5;34;36;1650;0;
22.228;135;132.7;43;6.5;34;36;1650;0;
22.247;135;135;43;6.5;34;36;1650;0;
22.274;135;135;43;6.5;34;36;1650;0;
22.301;135;135;43;6.4;34;36;1650;0;
22.327;135;135;43;6.4;34;36;1650;0;
22.390;135;136.6;43;6.4;34;36;1650;0;
22.416;135;136.6;43;6.4;34;36;1650;0;
22.441;135;136.6;43;6.4;34;36;1650;0;
22.469;135;136.6;43;6.4;34;36;1650;0;
22.496;135;136.6;43;6.4;34;36;1650;0;
22.522;135;136.6;43;6.4;34;36;1650;0;
22.549;135;136.6;43;6.4;34;36;1650;0;
22.574;138.6;136.6;43;6.4;34;36;1650;0;
22.602;138.6;138.8;43;6.4;34;36;1650;0;
22.628;138.6;138.8;43;6.4;34;36;1650;0;
22.647;138.6;138.8;43;6.3;34;36;1650;0;
22.674;138.6;138.8;43;6.3;34;36;1650;0;
22.701;138.6;138.8;43;6.3;34;36;1650;0;
22.727;138.6;138.8;43;6.3;34;36;1650;0;
22.754;138.6;138.8;43;6.3;34;36;1650;0;
22.780;141.8;138.8;43;6.3;34;36;1650;0;
22.807;141.8;140.5;43;6.3;34;36;1650;0;
22.834;141.8;140.5;46;6.3;34;36;1650;0;
22.860;141.8;140.5;46;6.2;34;36;1650;0;
22.887;141.8;140.5;46;6.2;34;36;1650;0;
22.911;141.8;140.5;46;6.2;34;36;1650;0;
22.938;141.8;140.5;46;6.2;34;36;1650;0;
22.966;141.8;140.5;46;6.2;34;36;1650;0;
22.991;144.9;140.5;46;6.2;34;36;1650;0;
23.020;144.9;143.6;46;6.2;34;36;1650;0;
23.046;144.9;143.6;44;6.2;34;36;1650;0;
23.072;144.9;143.6;44;6.1;34;36;1650;0;
23.099;144.9;143.6;44;6.1;34;36;1650;0;
23.124;144.9;143.6;44;6.1;34;36;1650;0;
23.153;144.9;143.6;44;6.1;34;36;1650;0;
23.180;144.9;143.6;44;6.1;34;36;1650;0;
23.207;147;143.6;44;6.1;34;36;1650;0;
23.234;147;146.3;44;6.1;34;36;1650;0;
23.260;147;146.3;43;6.1;34;36;1650;0;
23.287;147;146.3;43;5.8;34;36;1650;0;
23.314;147;146.3;43;5.8;34;36;1650;0;
23.333;147;146.3;43;5.8;34;36;1650;0;
23.361;147;146.3;43;5.8;34;36;1650;0;
23.389;147;146.3;43;5.8;34;36;1650;0;
23.416;151.1;146.3;43;5.8;34;36;1650;0;
23.443;151.1;149.5;43;5.8;34;36;1650;0;
23.471;151.1;149.5;43;5.8;34;36;1650;0;
23.497;151.1;149.5;43;5.6;34;36;1650;0;
23.524;151.1;149.5;43;5.6;34;36;1650;0;
23.551;151.1;149.5;43;5.6;34;36;1650;0;
23.578;151.1;149.5;43;5.6;34;36;1642;0;
23.604;151.1;149.5;43;5.6;34;36;1642;0;
23.632;153.9;149.5;43;5.6;34;36;1642;0;
23.659;153.9;152.3;43;5.6;34;36;1642;0;
23.687;153.9;152.3;40;5.6;34;36;1642;0;
23.713;153.9;152.3;40;5.3;34;36;1642;0;
23.739;153.9;152.3;40;5.3;34;36;1642;0;
23.767;153.9;152.3;40;5.3;34;36;1642;0;
23.794;153.9;152.3;40;5.3;34;36;1558;0;
23.820;153.9;152.3;40;5.3;34;36;1558;0;
23.848;156.5;152.3;40;5.3;34;36;1558;0;
23.875;156.5;154.4;40;5.3;34;36;1558;0;
23.903;156.5;154.4;38;5.3;34;36;1558;0;
23.930;156.5;154.4;38;4.9;34;36;1558;0;
23.956;156.5;154.4;38;4.9;34;36;1558;0;
23.984;156.5;154.4;38;4.9;34;36;1558;0;
24.012;156.5;154.4;38;4.9;34;36;1542;0;
24.039;156.5;154.4;38;4.9;34;36;1542;0;
24.067;149.3;154.4;38;4.9;34;36;1542;0;
24.095;149.3;149.8;38;4.9;34;36;1542;0;
24.121;149.3;149.8;38;4.9;34;36;1542;0;
24.149;149.3;149.8;38;5;34;36;1542;0;
24.176;149.3;149.8;38;5;34;36;1542;0;
24.204;149.3;149.8;38;5;34;36;1542;0;
24.231;149.3;149.8;38;5;34;36;1496;0;
24.257;149.3;149.8;38;5;34;36;1496;0;
24.285;143.7;149.8;38;5;34;36;1496;0;
24.312;143.7;145.2;38;5;34;36;1496;0;
24.339;143.7;145.2;36;5;34;36;1496;0;
24.394;143.7;144.3;36;5;34;36;1496;0;
24.421;143.7;144.3;38;5;34;36;1496;0;
24.448;143.7;144.3;38;5.3;34;36;1496;0;
24.474;143.7;144.3;38;5.3;34;36;1496;0;
24.502;143.7;144.3;38;5.3;34;36;1496;0;
24.529;143.7;144.3;38;5.3;34;36;1488;0;
24.557;143.7;144.3;38;5.3;34;36;1488;0;
24.584;145.7;144.3;38;5.3;34;36;1488;0;
24.612;145.7;144.3;38;5.3;34;36;1488;0;
24.640;145.7;144.3;40;5.3;34;36;1488;0;
24.667;145.7;144.3;40;5.5;34;36;1488;0;
24.695;145.7;144.3;40;5.5;34;36;1488;0;
24.723;145.7;144.3;40;5.5;34;36;1488;0;
24.750;145.7;144.3;40;5.5;34;36;1488;0;
24.777;145.7;144.3;40;5.5;34;36;1488;0;
24.797;144.2;144.3;40;5.5;34;36;1488;0;
24.825;144.2;144.8;40;5.5;34;36;1488;0;
24.854;144.2;144.8;44;5.5;34;36;1488;0;
24.881;144.2;144.8;44;5.7;34;36;1488;0;
24.908;144.2;144.8;44;5.7;34;36;1488;0;
24.936;144.2;144.8;44;5.7;34;36;1488;0;
24.964;144.2;144.8;44;5.7;34;36;1488;0;
24.992;144.2;144.8;44;5.7;34;36;1488;0;
25.023;146.4;144.8;44;5.7;34;36;1488;0;
25.050;146.4;146.1;44;5.7;34;36;1488;0;
25.077;146.4;146.1;41;5.7;34;36;1488;0;
25.105;146.4;146.1;41;5.7;34;36;1488;0;
25.132;146.4;146.1;41;5.7;34;36;1488;0;
25.159;146.4;146.1;41;5.7;34;36;1488;0;
25.186;146.4;146.1;41;5.7;34;36;1488;0;
25.213;146.4;146.1;41;5.7;34;36;1488;0;
25.239;148.3;146.1;41;5.7;34;36;1488;0;
25.267;148.3;147;41;5.7;34;36;1488;0;
25.295;148.3;147;40;5.7;34;36;1488;0;
25.321;148.3;147;40;5.7;34;36;1488;0;
25.349;148.3;147;40;5.7;34;36;1488;0;
25.376;148.3;147;40;5.7;34;36;1488;0;
25.403;148.3;147;40;5.7;34;36;1447;0;
25.430;148.3;147;40;5.7;34;36;1447;0;
25.456;143.7;147;40;5.7;34;36;1447;0;
25.483;143.7;145.5;40;5.7;34;36;1447;0;
25.511;143.7;145.5;33;5.7;34;36;1447;0;
25.530;143.7;145.5;33;5.1;34;36;1447;0;
25.558;143.7;145.5;33;5.1;34;36;1447;0;
25.587;143.7;145.5;33;5.1;34;36;1447;0;
25.614;143.7;145.5;33;5.1;34;36;1447;0;
25.640;143.7;145.5;33;5.1;34;36;1447;0;
25.668;144;145.5;33;5.1;34;36;1447;0;
25.696;144;144.3;33;5.1;34;36;1447;0;
25.724;144;144.3;34;5.1;34;36;1447;0;
25.751;144;144.3;34;5.1;34;36;1447;0;
25.778;144;144.3;34;5.1;34;36;1447;0;
25.805;144;144.3;34;5.1;34;36;1447;0;
25.833;144;144.3;34;5.1;34;36;1447;0;
25.860;144;144.3;34;5.1;34;36;1447;0;
25.887;144;144.3;34;5.1;34;36;1447;0;
25.914;144;144.1;34;5.1;34;36;1447;0;
25.940;144;144.1;34;5.1;34;36;1447;0;
25.968;144;144.1;34;5.2;34;36;1447;0;
25.996;144;144.1;34;5.2;34;36;1447;0;
26.024;144;144.1;34;5.2;34;36;1447;0;
26.053;144;144.1;34;5.2;34;36;1447;0;
26.081;144;144.1;34;5.2;34;36;1447;0;
26.107;144.5;144.1;34;5.2;34;36;1447;0;
26.135;144.5;144;34;5.2;34;36;1447;0;
26.162;144.5;144;34;5.2;34;36;1447;0;
26.189;144.5;144;34;5.1;34;36;1447;0;
26.217;144.5;144;34;5.1;34;36;1447;0;
26.244;144.5;144;34;5.1;34;36;1447;0;
26.271;144.5;144;34;5.1;34;36;1447;0;
26.299;144.5;144;34;5.1;34;36;1447;0;
26.326;144.5;144;34;5.1;34;36;1447;0;
26.354;144.5;144;34;5.1;34;36;1447;0;
26.381;144.5;144;33;5.1;34;36;1447;0;
26.408;144.5;144;33;5;34;36;1447;0;
26.463;144.5;144;33;5;34;36;1447;0;
26.488;144.5;144;33;5;34;36;1447;0;
26.516;144.5;144;33;5.1;34;36;1447;0;
26.543;144.5;144;33;5.1;34;36;1447;0;
26.564;144.5;144;33;5.1;34;36;1447;0;
26.591;144.5;144;33;5.1;34;36;1447;0;
26.619;144.5;144;33;5.1;34;36;1447;0;
26.646;143.2;144;33;5.1;34;36;1447;0;
26.672;143.2;144;33;5.1;34;36;1447;0;
26.700;143.2;144;33;5.1;34;36;1447;0;
26.727;143.2;144;33;5;34;36;1447;0;
26.755;143.2;144;33;5;34;36;1447;0;
26.783;143.2;144;33;5;34;36;1447;0;
26.810;143.2;144;33;5;34;36;1447;0;
26.838;143.2;144;33;5;34;36;1447;0;
26.865;144.8;144;33;5;34;36;1447;0;
26.890;144.8;144;33;5;34;36;1447;0;
26.918;144.8;144;32;5;34;36;1447;0;
26.945;144.8;144;32;5;34;36;1447;0;
26.973;144.8;144;32;5;34;36;1447;0;
